19,0,90,3,1,0,0,2,0,0,2,0,0,0,2,0,0,16,24,66.7,208,31,10,12,83.3,6,6,100,0,1,0,0,0,0.1,0,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,31,-3,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,28,82.1,282,58,16,18,88.9,6,7,85.7,0,0,0,0,0.1,0.1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.515,1.0,0.52,0.923,0.565,0.667,0.659,-0.083,0.614,0,0,4,1
20,2,90,4,3,0,0,1,0,0,0,0,0,0,0,0,0,27,36,75,443,45,14,19,73.7,11,12,91.7,2,5,40,0,0.4,0.3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,-2,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,35,65.7,395,26,13,18,72.2,8,11,72.7,2,4,50,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,100,0,1,0,1,1,2,2,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.343,1.0,0.781,0.133,0.611,0.636,0.587,0.36,0.778,0,0,1,0
21,1,78,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,32,75,384,95,11,14,78.6,12,14,85.7,1,2,50,0,0.7,0.8,4,0,0,0,0,2,1,1,1,0,1,1,100,0,1,0,1,0,2,0,0,29,2,77,4,1,1,1,0,1,0,1,0,1,0,0,0,0,13,16,81.3,195,81,10,12,83.3,2,3,66.7,1,1,100,1,0.4,0.6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.424,1.0,0.56,0.615,0.696,0.627,0.829,-0.438,0.602,0,0,5,0
22,-1,81,6,4,1,1,0,0,0,0,0,0,0,0,0,0,28,47,59.6,435,68,10,16,62.5,13,17,76.5,2,5,40,0,0.4,0.2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,28,1,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,18,72.2,169,38,7,8,87.5,4,6,66.7,1,3,33.3,0,0.1,0.1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.829,1.0,0.469,0.333,1.0,0.364,0.693,-0.105,0.505,0,0,0,0
23,0,58,5,3,1,0,0,1,0,0,0,0,0,0,0,0,27,34,79.4,357,87,19,23,82.6,8,9,88.9,0,2,0,0,0.1,0.1,2,1,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20,1,70,5,5,0,0,0,0,0,0,0,0,0,0,0,0,19,25,76,304,43,10,14,71.4,9,11,81.8,0,0,0,0,0.2,0.2,2,0,2,0,2,1,0,0,1,0,1,2,50,1,1,0,1,2,3,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.636,1.0,0.44,0.846,0.696,0.653,0.768,-0.292,0.53,0,0,3,1
12,-2,61,3,3,0,0,0,0,0,0,0,0,0,0,0,0,33,41,80.5,472,93,18,21,85.7,10,12,83.3,2,2,100,0,0,0.1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,68,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,22,59.1,258,48,5,8,62.5,4,7,57.1,3,4,75,0,0,0,0,0,2,1,2,1,1,0,1,0,1,5,20,4,1,0,1,0,1,1,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.091,1.0,1.0,0.615,0.217,1.0,0.329,1.0,1.0,0,0,0,0
24,2,75,5,3,1,1,0,0,0,0,0,0,0,0,0,0,18,23,78.3,256,82,13,13,100,4,5,80,1,2,50,0,0,0.1,1,0,1,0,2,1,0,1,0,0,1,1,100,0,0,0,0,0,1,0,0,23,0,90,4,4,0,0,0,0,0,0,0,0,0,0,0,0,34,49,69.4,495,88,20,20,100,12,18,66.7,2,8,25,0,0.1,0.1,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.6,1.0,0.562,0.467,0.722,0.525,0.667,0.14,0.616,1,0,1,1
25,1,23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,9,66.7,51,9,2,2,100,1,3,33.3,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,12,-2,75,5,3,1,1,0,0,0,0,0,0,0,0,0,0,18,23,78.3,256,82,13,13,100,4,5,80,1,2,50,0,0,0.1,1,0,1,0,2,1,0,1,0,0,1,1,100,0,0,0,0,0,1,0,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.743,1.0,0.469,0.533,0.833,0.483,0.667,0.081,0.535,1,0,2,1
7,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,44,86.4,553,82,17,20,85,18,19,94.7,0,2,0,0,0,0.1,0,1,2,0,5,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,19,5,81,4,3,0,0,1,0,0,2,2,0,0,0,0,0,21,29,72.4,326,64,10,12,83.3,8,11,72.7,1,1,100,0,0,0,0,0,1,0,2,3,3,2,0,1,1,1,100,0,1,0,1,1,4,1,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,1.0,1.0,0.16,1.0,0.913,0.453,0.866,-0.771,0.301,2,0,3,2
26,1,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,34,38,89.5,496,54,17,19,89.5,13,13,100,2,2,100,0,0.2,0.2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,18,3,90,6,4,1,1,0,0,0,1,0,0,1,0,0,0,16,28,57.1,260,40,7,12,58.3,6,8,75,2,4,50,0,0.3,0.1,5,0,0,0,0,2,1,0,1,1,1,5,20,4,3,0,3,3,5,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.394,0.5,0.2,0.154,0.522,0.227,0.524,-0.542,0.205,0,0,4,0
27,3,90,4,2,0,1,0,1,0,0,0,0,0,0,0,0,32,38,84.2,480,74,19,23,82.6,10,10,100,2,2,100,0,0.2,0.1,2,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17,2,81,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,26,65.4,290,25,10,13,76.9,4,6,66.7,3,6,50,0,0.3,0.3,1,0,1,0,2,4,3,1,2,1,1,3,33.3,2,1,0,1,0,4,0,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.343,0.5,0.25,0.333,0.333,0.263,0.387,0.023,0.293,1,0,4,2
28,3,76,3,2,0,0,1,0,0,1,1,0,0,0,0,0,20,26,76.9,273,45,13,15,86.7,4,4,100,2,4,50,0,0.2,0.1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,3,90,4,1,2,0,1,0,0,1,0,1,0,0,0,0,15,25,60,262,84,9,11,81.8,3,5,60,3,7,42.9,1,0.4,0.4,3,0,0,0,1,3,2,2,1,0,2,2,100,0,1,1,0,0,3,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.758,1.0,0.32,0.923,0.783,0.56,0.671,-0.271,0.434,1,0,1,1
29,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,74.3,335,36,18,23,78.3,6,8,75,1,2,50,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,38,4,90,7,4,0,1,2,0,0,2,1,0,0,1,0,0,36,43,83.7,624,125,14,16,87.5,20,24,83.3,2,3,66.7,1,0.9,0.4,3,2,2,0,7,1,1,1,0,0,0,2,0,2,2,0,2,1,2,3,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.939,1.0,0.28,0.615,1.0,0.6,1.0,-0.771,0.349,0,1,4,1
30,0,90,6,3,0,2,1,0,0,2,1,0,1,0,0,0,34,43,79.1,552,105,18,23,78.3,11,12,91.7,3,3,100,1,0.9,0.4,2,2,2,2,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,14,-1,90,4,2,0,0,2,0,0,2,1,0,0,1,0,0,21,27,77.8,280,56,14,16,87.5,5,7,71.4,1,2,50,1,0.6,0.1,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.143,1.0,0.875,0.6,0.056,0.805,0.347,0.802,0.939,1,1,1,1
31,0,90,4,2,0,2,0,0,0,2,1,0,1,0,0,0,23,29,79.3,356,102,15,16,93.8,7,8,87.5,1,3,33.3,1,0.4,0.4,3,2,1,1,2,3,1,1,2,0,1,1,100,0,0,0,0,0,3,0,0,13,2,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,12,83.3,168,38,4,4,100,6,6,100,0,0,0,0,0.1,0.1,1,1,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.6,1.0,0.531,0.6,0.667,0.5,0.667,0.105,0.606,0,1,2,1
32,0,84,6,4,0,1,1,0,0,1,1,0,0,0,0,0,22,28,78.6,349,64,14,15,93.3,5,8,62.5,3,5,60,1,0.7,0.5,3,0,3,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,66.7,36,2,1,2,50,1,1,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,1.0,1.0,0.28,0.615,1.0,0.493,0.963,-0.875,0.349,1,0,2,1
33,-3,84,7,5,0,1,1,0,0,0,0,0,0,0,0,0,39,53,73.6,598,135,20,26,76.9,17,20,85,0,1,0,0,1.1,0.5,6,0,4,2,3,1,1,1,0,0,0,1,0,1,2,0,2,0,1,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.086,1.0,1.0,0.2,0.167,1.0,0.427,1.0,1.0,0,0,0,0
34,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,75,105,45,3,5,60,3,3,100,0,0,0,0,0,0,0,1,1,0,3,2,1,1,1,0,2,2,100,0,0,0,0,0,2,1,0,8,0,10,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5,7,71.4,94,7,3,3,100,1,2,50,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.424,1.0,0.68,0.615,0.565,0.76,0.476,0.375,0.711,0,0,0,0
35,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,77.8,123,11,2,2,100,5,5,100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-2,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,40,50,20,1,1,100,0,0,0,1,1,100,0,0,0,1,0,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,0,2,1,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.4,1.0,0.594,0.8,0.389,0.525,0.547,0.244,0.697,0,0,3,1
36,-3,79,5,4,0,0,1,0,0,0,0,0,0,0,0,0,12,16,75,184,7,5,7,71.4,7,8,87.5,0,0,0,0,0.5,0.1,2,0,0,0,0,5,4,2,3,0,3,3,100,0,0,0,0,0,5,0,0,1,-2,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,10,70,78,14,5,5,100,2,5,40,0,0,0,0,0.1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,2,0,1,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.273,1.0,0.6,0.923,0.478,0.773,0.646,0.104,0.687,0,0,0,0
